categorie,nom_exercice,description,gif_url
Exercices avec machine,Extensions des mollets avec partenaire,"Si vous souhaitez muscler vos mollets et que vous ne possédez pas la « donkey calf machine », il est toujours possible de faire appel à un partenaire pour vous aider à reproduire cet exercice.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/extensions-des-mollets-avec-partenaire.gif
Exercices avec machine,Leg curl allongé,Le leg curl allongé (lying leg curl) est un exercice d’isolation qui cible l’arrière de la jambe (les muscles ischio-jambiers et les muscles du mollet).,https://www.docteur-fitness.com/wp-content/uploads/2021/10/leg-curl-allonge.gif
Exercices avec machine,Power sled (chariot de puissance),"Le power sled, en français chariot de puissance, est l’un des meilleurs exercices fonctionnels. Cette machine aide à développer la force des muscles qui peut être appliquée aux activités du quotidien, ce qui n’est pas le cas d’exercices comme le mouvement du pec-deck par exemple.",https://www.docteur-fitness.com/wp-content/uploads/2022/09/tirage-chariot-de-puissance-power-sled.gif
Exercices avec machine,Hip thrust à la machine,"Si vous cherchez un bon exercice pour travailler vos fessiers et le haut de vos jambes, le hip thrust est idéal pour votre programme d’entraînement. Bien que vous puissiez effectuer cet exercice au poids du corps ou avec une barre, l’utilisation d’un appareil dédié aux mouvements de flexion des hanches vous permettra de rester stable et de travailler confortablement. Il peut être intimidant d’essayer un nouvel appareil de musculation si vous ne l’avez jamais utilisé auparavant, mais ne vous tracassez pas et testez cet exercice que vous pourriez vraiment adorer.",https://www.docteur-fitness.com/wp-content/uploads/2022/08/hip-thrust-a-la-machine.gif
Exercices avec machine,Presse à cuisses inclinée,"La presse à cuisses inclinée (en anglais incline Leg Press) est un exercice composé très efficace qui permet de développer les muscles et la force des jambes. Les principaux muscles sollicités sont les quadriceps, mais les ischio-jambiers, les fessiers et les mollets sont également fortement stimulés en tant que muscles secondaires pendant l’exercice.",https://www.docteur-fitness.com/wp-content/uploads/2022/08/presse-a-cuisses-inclinee.gif
Exercices avec machine,Leg extension,"Le leg extension est un exercice d’isolation ciblant les quadriceps, composés de quatre muscles spécifiques situés à l’avant de la cuisse : le droit fémoral, le vaste latéral, le vaste médial et le vaste intermédiaire.",https://www.docteur-fitness.com/wp-content/uploads/2000/06/leg-extension-exercice-musculation.gif
Exercices avec machine,Élévations des mollets au Donkey,"Les élévations des mollets à la machine nommée Donkey (en anglais donkey calf machine) sont un exercice classique de musculation des mollets, popularisé par Arnold Schwarzenegger. Bien qu’il le fasse en chargeant une ou deux partenaires de salle de sport sur son dos, voici une façon plus pratique de faire cette variante de montée des mollets.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/extension-des-mollets-donkey.gif
Exercices avec machine,Reverse hyperextension,Le reverse hyperextension (en français hyperextension inversée) à la machine est un exercice d’isolation qui permet de travailler les fessiers (grand fessier) tout en sollicitant également les ischio-jambiers et le bas du dos.,https://www.docteur-fitness.com/wp-content/uploads/2022/02/reverse-hyperextension.gif
Exercices avec machine,Curl biceps assis à la machine,"Le curl biceps assis à la machine est un excellent exercice pour ceux qui souhaitent entraîner leurs biceps de manière intensive, et en toute sécurité. En fonction de la machine, vous avez la possibilité d’utiliser une prise en supination, une prise en pronation et, si la machine le permet, une prise neutre.",https://www.docteur-fitness.com/wp-content/uploads/2022/01/curl-pupitre-machine-prechargee.gif
Exercices avec machine,Élévations latérales à la machine,Les élévations latérales guidées à la machine permettent d’isoler et de développer efficacement le chef latéral du deltoïde afin de lui donner cette largeur tant recherchée.,https://www.docteur-fitness.com/wp-content/uploads/2022/02/elevation-laterale-machine.gif
Exercices avec machine,Flexions des obliques au banc à lombaire à 45°,"Les flexions latérales du buste (45 side bend) permettent de cibler vos obliques externes. Cet exercice s’effectue de préférence sur un banc à lombaire à 45°, un appareil conçu à l’origine pour les extensions des lombaires, et que l’on trouve dans la plupart des salles de sport.",https://www.docteur-fitness.com/wp-content/uploads/2000/07/flexions-des-obliques-banc-lombaire-45-exercice-musculation.gif
Exercices avec machine,Pull-over assis à la machine,"Le pull-over assis à la machine est un excellent exercice pour le dos, et plus particulièrement pour les muscles grands dorsaux qu’il permet d’isoler sur une très grande amplitude de mouvement. Cet exercice sollicite aussi dans une moindre mesure les muscles triceps et les muscles pectoraux.",https://www.docteur-fitness.com/wp-content/uploads/2022/01/musculation-pull-over-assis-machine.gif
Exercices avec machine,Pec deck inversé,"Le pec deck inversé (machine Reverse Fly ou reverse butterfly en anglais) est une variante sur machine des élévations latérales buste penché (exercice communément appelé « l’oiseau »), un exercice utilisé pour cibler les muscles deltoïdes postérieurs de l’épaule.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/pec-deck-inverse.gif
Exercices avec machine,Rowing en pronation assis à la machine Technogym,"Le rowing en pronation assis à la machine cible principalement les muscles du dos, mais aussi les biceps, les avant-bras et les épaules (la prise en pronation met davantage l’accent sur les trapèzes supérieurs et moyens).",https://www.docteur-fitness.com/wp-content/uploads/2022/02/rowing-assis-machine-prise-pronation.gif
Exercices avec machine,Extension lombaire à la machine,"Les extensions du dos sur machine sont un excellent moyen d’isoler les muscles érecteurs du rachis, qui nous permettent de maintenir une posture droite. Les muscles du dos nous aident également à nous pencher et à nous tourner. Il est donc impératif que ces muscles soient suffisamment résistants pour nous permettre de réaliser nos tâches quotidiennes. Le dos étant une grande zone musculaire, un volume de travail important est nécessaire pour favoriser la croissance et développer un maximum de force.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/extension-lombaire-a-la-machine.gif
Exercices avec machine,Pec-deck ou butterfly,"Cet appareil de musculation est souvent négligé en salle, car il existe de nombreuses autres possibilités de travailler les muscles pectoraux.",https://www.docteur-fitness.com/wp-content/uploads/2000/06/pec-deck-butterfly-exercice-musculation.gif
Exercices avec machine,Développé incliné à la machine convergente,Le développé incliné à la machine convergente (leverage incline chest press) est une variante du développé couché incliné avec haltères qui permet de travailler les muscles pectoraux. Elle cible aussi indirectement les muscles des épaules et des triceps.,https://www.docteur-fitness.com/wp-content/uploads/2000/06/developpe-incline-machine-convergente-exercice-musculation.gif
Exercices avec machine,Rowing à la barre en T avec machine,La machine T-Bar Row est un appareil de musculation qui permet de travailler les muscles du dos et les biceps en toute sécurité et avec un mouvement fluide grâce à une barre avec levier qui supporte la charge.,https://www.docteur-fitness.com/wp-content/uploads/2022/01/rowing-t-bar-machine.gif
Exercices avec machine,Presse à épaules inclinée,Cette machine guidée pour travailler les muscles deltoïdes est excellente que vous ayez envie de prendre de la force ou d’obtenir des épaules musclées.,https://www.docteur-fitness.com/wp-content/uploads/2021/08/presse-epaule-exercice-musculation.gif
Exercices avec machine,Rowing en prise neutre assis à la machine,"Le rowing assis à la machine en prise neutre (en anglais lever neutral grip seated row) est un exercice qui vous permet de travailler le dos avec un maximum de sécurité, le bas du dos étant moins soumis aux tensions mécaniques comme sur un rowing barre par exemple.",https://www.docteur-fitness.com/wp-content/uploads/2022/01/rowing-assis-machine-hammer-strenght.gif
Exercices avec machine,Tirage vertical en supination à la machine Hammer Strength,Ce tirage vertical iso latéral avec la machine Hammer Strength (en anglais Reverse-Grip Lat Pulldown) est un excellent mouvement pour les dorsaux. Les muscles dorsaux inférieurs (une zone fréquemment déficiente) deviennent la cible principale lorsque vous passez d’une prise en pronation à une prise en supination et que vous faites des mouvements plus en profondeur.,https://www.docteur-fitness.com/wp-content/uploads/2022/01/tirage-avant-iso-laterale-hammer-strength.gif
Exercices avec machine,Traction assistée à la machine,"La traction est un exercice important pour le haut du corps, essentiel pour développer et renforcer le dos et les bras, et pour acquérir une force fonctionnelle du haut du corps. La machine de traction assistée utilise un bloc de charge réglable pour contrebalancer le poids de votre corps. N’utilisez cette machine que si vous ne pouvez pas effectuer de tractions sans assistance.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/traction-assistee-machine.gif
Exercices avec machine,Extensions des mollets au hack-squat,Les extensions de mollets sur une machine de hack squat consistent essentiellement à effectuer une extension de mollets sur une machine de hack squat. Il existe plusieurs variantes de ce type de machines.,https://www.docteur-fitness.com/wp-content/uploads/2021/11/extensions-mollets-hack-squat.gif
Exercices avec machine,Presse à cuisses verticale,"La presse à cuisses verticale est un exercice qui permet de travailler les quadriceps, les ischio-jambiers, les fessiers et les mollets. Elle permet de solliciter plus particulièrement les muscles fessiers par rapport aux autres types de presses (presse à cuisses inclinée et presse à cuisses horizontale).",https://www.docteur-fitness.com/wp-content/uploads/2022/08/presse-a-cuisses-verticale.gif
